Artist,Times Played,Artist - Song,Times Played
SAMY DELUXE,1,THE HIVES - ENOUGH IS ENOUGH,2
LIL UZI VERT,1,THE HIVES - WALK IDIOT WALK,2
HENJILA,1,DRAKE - TUESDAY,2
CHARLIE HOUSTON,1,KEANE - SOMEWHERE ONLY WE KNOW,2
MAC DEMARCO,1,KEANE - EVERYBODY'S CHANGING,2
SURMA,1,SAMPHA - I'M ON YOUR TEAM,2
BLACK ZONE ENSEMBLE,1,SAMPHA - OCEAN STEPPIN',2
FEDERICO ALBANESE,1,SAMPHA - ONLY,2
SARA WATKINS,1,SAMPHA - TEMPORARY VIEW,2
REINEL BAKOLE,1,KETTCAR - IM TAXI WEINEN,2
CRAYON,1,KETTCAR - GRACELAND,2
GRACY HOPKINS,1,MICHAEL KIWANUKA - THE REST OF ME,2
MARSMOBIL,1,MICHAEL KIWANUKA - FLOATING PARADE,2
BELAU,1,RE6CE - TONGUETIED,2
SAYA NOÉ,1,LOVEJOY - PORTRAIT OF A BLANK STATE,2
MOOMIN,1,COLDPLAY - IN MY PLACE,2
EEE GEE,1,COLDPLAY - MAGIC,2
HARVEY SUTHERLAND,1,COLDPLAY - THE SCIENTIST,2
SEAROWS,1,COLDPLAY - CLOCKS,2
POPPY FUSÉE,1,COLDPLAY - MIDNIGHT,2
YOSTE,1,COLDPLAY - YELLOW,2
BJ THE CHICAGO KID,1,COLDPLAY - DON'T PANIC,2
BSÍ,1,BLOWSOM - LOVE! LOVE! LOVE!,2
ZIGGY ALBERTS,1,BLOWSOM - HOPE YOU'LL FIND OUT,2
IMPORT EXPORT,1,BLINK-182 - ALL THE SMALL THINGS,2
THE BUGGS,1,BLINK-182 - FIRST DATE,2
NI'JAH,1,BOSSE - SO ODER SO,2
KIRBY,1,BOSSE - WEIT WEG,2
BAND OF HORSES,1,VARLEY - HATE MYSELF,2
THE HOWL,1,ANNENMAYKANTEREIT - BARFUSS AM KLAVIER,2
THE HUM,1,ANNENMAYKANTEREIT - DU TUST MIR NIE MEHR WEH,2
SIR SLY,1,WIR SIND HELDEN - NUR EIN WORT,2
TAM,1,WIR SIND HELDEN - VON HIER AN BLIND,2
BAE.CON,1,WIR SIND HELDEN - KAPUTT,2
METALLICA,1,THE STREETS - FIT BUT YOU KNOW IT,2
DRUNKEN MASTERS,1,BLACK HONEY - LEMONADE,2
FILOUS,1,DRAMAS - NODAY,2
CHRISTINE,1,DRAMAS - AFK MODE,2
THE QUEENS,1,PIXEY - TAKE ME ON,2
ANOKI,1,WANDA - BUSSI BABY,2
GABRIEL BLACK,1,WANDA - LUZIA,2
SOFI DE LA TORRE,1,KINGS OF LEON - USE SOMEBODY,2
BÜLOW,1,KINGS OF LEON - THE BUCKET,2
NAIKE,1,KINGS OF LEON - PYRO,2
ADIA,1,LLUCID - FEEL GOOD,2
JESSE5K,1,ARLO PARKS - BLADES,2
BOY SODA,1,ARLO PARKS - JASMINE,2
FYFE,1,PHOENIX - TRYING TO BE COOL,2
ISKRA STRINGS,1,PHOENIX - 1901,2
DJ SCRATCH,1,PHOENIX - IF I EVER FEEL BETTER,2
EBONY BONES,1,PHOENIX - ENTERTAINMENT,2
ROBERT GLASPER,1,JACK GARRATT - BREATHE LIFE,2
21 SAVAGE,1,JACK GARRATT - THE LOVE YOU'RE GIVEN,2
METRO BOOMIN,1,JACK GARRATT - WORRY,2
DJ SEINFELD,1,NAO YOSHIOKA - NOBODY CHASE ME,2
LISS,1,TRETTMANN - IN DER NACHT,2
MANSIONAIR,1,TRETTMANN - FÜR DICH DA,2
JULIANNA TOWNSEND,1,TRETTMANN - WAR DAS SCHON ALLES,2
ANDREW HUANG,1,SELAH SUE - BLACK PART LOVE,2
LYRIC JONES,1,WILHELMINE - NÄCHSTEN SOMMER,2
VIC MENSA,1,WILHELMINE - PAULA,2
KYLA,1,PIP BLOM - GET BACK,2
LIBIANCA,1,BLUMENGARTEN - DAHEIM,2
EZRA COLLECTIVE,1,BLUMENGARTEN - NEUE WELT,2
M.ANIFEST,1,KASI - LEICHT BESCHWIPST_DEMO2,2
SAINT JHN,1,KASI - SCHWEIGEN UNS AN_V3,2
EIVØR,1,KASI - FENSTERBANK,2
ÁSGEIR,1,KASI - HAUSNUMMER_16_V7,2
LANA LUBANY,1,KASI - ZWISCHEN ALLEM UND NICHTS,2
BROKEN SOCIAL SCENE,1,KASI - MEIN HERZ SETZT AUS_V2,2
CLAIRE ROSINKRANZ,1,ROSALÍA - NEW WOMAN,2
BLVK JVCK,1,PARAMORE - MISERY BUSINESS,2
MIDDLE KIDS,1,BOMBAY BICYCLE CLUB - BETTER NOW,2
PARQUET COURTS,1,BOMBAY BICYCLE CLUB - LUNA,2
FEWS,1,BOMBAY BICYCLE CLUB - FANTASNEEZE,2
MUSTBEJOHN,1,BOMBAY BICYCLE CLUB - DIVING,2
ALLIGATOAH,1,RAE MORRIS - BETTER NOW,2
FRED DURST,1,OUTKAST - ROSES,2
UNKNOWN T,1,DIE ÄRZTE - JUNGE,2
BAD OMENS,1,DIE ÄRZTE - HIMMELBLAU,2
LAKE MALAWI,1,DIE ÄRZTE - DEINE SCHULD,2
VANJESS,1,MYKKET MORTON - BETTER OFF,2
KYLE DION,1,JAWNY - CONTROL,2
AILBHE REDDY,1,JAWNY - GRADE A,2
MAIA WRIGHT,1,LA ROUX - FEEDBACK,2
FOLAMOUR,1,LA ROUX - IN FOR THE KILL,2
L:LUCID,1,HONNE - COASTAL LOVE,2
NAROU WITH AT THE CRIB,1,BLOC PARTY - BANQUET,2
TTRRUUCES,1,BLOC PARTY - HIGH LIFE,2
SAN HOLO,1,POWFU - CINNAMON HEARTS,2
LIZA ANNE,1,POWFU - WELCOME TO MY WORLD,2
PAPER IDOL,1,DIE FANTASTISCHEN VIER - DER PICKNICKER,2
KELE,1,BECCA HATCH - BASS KEEPS CALLING,2
DORNIK,1,ILLUMINATI HOTTIES - WRECK MY LIFE,2
BARNEY ARTIST,1,CLUESO - KEIN BOCK ZU GEHEN,2
KORDZ,1,CLUESO - CHICAGO,2
KUOKO,1,CLUESO - PIZZASCHACHTELN,2
LET’S EAT GRANDMA,1,SYLVAN ESSO - H.S.K.T.,2
TRIBEZ,1,SYLVAN ESSO - PLAY IT RIGHT,2
J.LAMOTTA,1,SYLVAN ESSO - FERRIS WHEEL,2
KELELA,1,WOODES - EUPHORIA,2
TOSCA,1,LANA DEL REY - WEST COAST,2
OWEN,1,LANA DEL REY - BLUEBIRD,2
NNOA,1,LANA DEL REY - BORN TO DIE,2
JAZZANOVA,1,LANA DEL REY - SUMMERTIME SADNESS,2
EDWARD VANZET,1,ERROR - SIGNS,2
FRANCIS AND THE LIGHTS,1,MAXIMO PARK - BOOKS FROM BOXES,2
TALKING TO TURTLES,1,OK KID - VERSCHWENDE MICH,2
JAMIE ISAAC,1,CATT - MYSTERY,2
KESHAVARA,1,MIGUEL - SATURNINE,2
CALEXICO,1,PANTHA - BLEIB,2
SLOWDIVE,1,LYKKE LI - HIDING,2
LÙISA,1,JAMIE CULLUM - I'M ALL OVER IT,2
GUS DAPPERTON,1,FRAEN - STAY A LITTLE LONGER,2
MALTA MINA,1,FRAEN - I ALREADY KNEW,2
LEYLA BLUE,1,FRAEN - HIT'N'RUN,2
070 SHAKE,1,DOMINIK HARTZ - SOLANGE DAS NOCH GEHT,2
6LACK,1,DOMINIK HARTZ - DEDE DON DON DEDE DON DEDE DON,2
ELLIPHANT,1,DOMINIK HARTZ - ROHBETON,2
THE M MACHINE,1,THE LAST SHADOW PUPPETS - MY MISTAKES WERE MADE FOR YOU,2
MUNGO JERRY,1,THE LAST SHADOW PUPPETS - THE AGE OF THE UNDERSTATEMENT,2
ANTIHELD,1,EVAN KLAR - SPECIAL,2
JOE COCKER,1,EVAN KLAR - COWGURL,2
KATRINA,1,BBNO$ - SOPHISTICATED,2
THE WAVES,1,GORILLAZ - DARE,2
HILDEGARD KNEF,1,GORILLAZ - THE VALLEY OF THE PAGANS,2
$UICIDEBOY$,1,SHAUN RYDER - DARE,2
AMADOU,1,SHELTER BOY - MESSED UP KIDS,2
MARIAM,1,SHELTER BOY - GROWING PAINS,2
KAROL G,1,CIRCA WAVES - STUCK IN MY TEETH,2
TV GIRL,1,CIRCA WAVES - DO YOU WANNA TALK,2
DEVO,1,ARCADE FIRE - THE SUBURBS,2
LALOBA,1,ARCADE FIRE - MONTH OF MAY,2
DJ JAZZY JEFF,1,ARCADE FIRE - REBELLION,2
THE FRESH PRINCE,1,REGINA SPEKTOR - FIDELITY,2
ALEX MAYR,1,BRYE - DIET CULTURE,2
BRYAN ADAMS,1,"THE RACONTEURS - STEADY, AS SHE GOES",2
BARRY CAN'T SWIM,1,BLOND - ICH SAGE JA,2
RIN,1,BEATSTEAKS - I DON'T CARE AS LONG AS YOU SING,2
MIKSU,1,BEATSTEAKS - LET ME IN,2
MACLOUD,1,OEHL - BIN NOCH WACH...WO BIST DU?,2
TIM TAUTORAT,1,PETER FOX - SCHWARZ ZU BLAU,2
MURA MASA FT. A$AP ROCKY,1,FETTES BROT - THE GROSSER,2
GOLDEN VESSEL,1,ELLIE GOULDING - UNDER THE SHEETS,2
KENNEDI,1,DESTINY'S CHILD - SURVIVOR,2
EMELI SANDÉ,1,SG LEWIS - HEAT,2
JOSH,1,GRIZZLY BEAR - YET AGAIN,2
ERTHLINGS,1,JULIE KUHL - CLOUDS OF GRIEF,2
DIVES,1,01099 - IN DER NACHT,2
KAREEM KALOKOH,1,01099 - PISTAZIENEIS,2
CATFISH,1,01099 - HAARE TROCKNEN,2
THE BOTTLEMEN,1,TIGERMILCH - SCHRITT FÜR SCHRITT,2
SAM SPARRO,1,LILY ALLEN - SMILE,2
SATARII,1,JULI - DIESES LEBEN,2
LIL NAS X,1,JULI - GEILE ZEIT,2
PRESS CLUB,1,JULI - ELEKTRISCHES GEFÜHL,2
MISHA,1,SEEED - MUSIC MONKS,2
JORDAN ASTRA,1,EASY EASY - VERDIENT,2
KAPOK,1,EMPIRE OF THE SUN - ALIVE,2
COLD SPECKS,1,EMPIRE OF THE SUN - THE SPINS,2
HONNY,1,APSILON - KOFFER,2
ELLE VALENCI,1,CASSIA - HEAT,2
CHRIS JAMES,1,CASSIA - CIRCULAR MOTION,2
DOM MCALLISTER,1,CASSIA - HIGH TONES,2
VIOLA BEACH,1,TOM MISCH - COLOURBLIND,2
DIZZY,1,ROYAL BLOOD - PULL ME THROUGH,2
IDK,1,ROYAL BLOOD - LITTLE MONSTER,2
2RAUMWOHNUNG,1,ROYAL BLOOD - FIGURE IT OUT,2
GRIFF,1,ROYAL BLOOD - SHINER IN THE DARK,2
JONATHAN JEREMIAH,1,CLAIRE - THE NEXT ONES TO COME,2
TIM AYRE,1,CAESARS - JERK IT OUT,2
DARJEELING,1,RÖYKSOPP - MONUMENT,2
JAMILA WOODS,1,RÖYKSOPP - DO IT AGAIN,2
BONZAI,1,DIE NERVEN - BARFUSS DURCH DIE SCHERBEN,2
RUM FOR BREAKFAST,1,BLONDSHELL - WHAT'S FAIR,2
MY IDEA,1,"DISCLOSURE - SHE'S GONE, DANCE ON",2
ROBBIE MILLER,1,DISCLOSURE - NO CAP,2
GRETA STANLEY,1,PINKPANTHERESS - STATESIDE,2
LERICHE,1,PINKPANTHERESS - MOSQUITO,2
PANAMA,1,PINKPANTHERESS - TURN IT UP,2
BILLY VENA,1,163MARGS - LONDON'S CALLING,2
JETTA,1,ELIZA ROSE - BETTER LOVE,2
YOUNG THE GIANT,1,RAY LOZANO - CAN'T LOVE,2
CHAMPYONS,1,CLAUD - WET,2
ELA MINUS,1,CLAUD - SET THE TABLE,2
STEFAN RAAB,1,PAULA - VON GUTEN ELTERN,2
MERCI MERCY,1,PAULA - ALS ES PASSIERTE,2
STEAL A TAXI,1,OUSE - CINNAMON HEARTS,2
PURPLE ZIPPERS,1,OUSE - WELCOME TO MY WORLD,2
SAM GELLAITRY,1,PROVINZ - ICH GLAUB ICH WILL HEUT NICHT MEHR GEHEN,2
PINK SWEAT$,1,MANDO DIAO - DOWN IN THE PAST,2
THE FRANKLIN ELECTRIC,1,ERIKA DE CASIER - DELUSIONAL,2
GUILTYBEATZ,1,DEXTER - STAY A LITTLE LONGER,2
GAIDAA,1,GREEDO - STAY A LITTLE LONGER,2
KURTIS WELLS,1,DEICHKIND - LECKO MIO,2
TINPAN ORANGE,1,PAULA CAROLINA - KEIN BOCK,2
GASPAR NARBY,1,PAULA CAROLINA - SCHLALALAFEN,2
JOJI,1,MOA - AUGEN ZU,2
TIGA,1,CIGARETTES AFTER SEX - TEJANO BLUE,2
PARTYNEXTDOOR,1,CIGARETTES AFTER SEX - BABY BLUE MOVIE,2
GARETH DONKIN,1,CASPER - EMMA,2
APPARAT,1,"CASPER - FALSCHE ZEIT, FALSCHER ORT",2
SON LUX,1,CASPER - SO PERFEKT,2
KIAH VICTORIA,1,CASPER - SOWAS VON DA,2
HIATUS KAIYOTE,1,KLEE - ERINNER DICH,2
OMAR APOLLO,1,TRÄNEN - ES IST NICHT WIE ES AUSSIEHT,2
ELUJAY,1,MUMFORD - LITTLE LION MAN,2
PORCHES,1,MUMFORD - I WILL WAIT,2
ED PROSEK,1,MUMFORD - THE CAVE,2
RAY NOVACANE,1,SONS - LITTLE LION MAN,2
SOPHIE MEIERS,1,SONS - I WILL WAIT,2
LEVEN KALI,1,SONS - THE CAVE,2
SYD,1,M83 - REUNION,2
BONAPARTE,1,BALTHAZAR - DO NOT CLAIM THEM ANYMORE,2
RUBY,1,BALTHAZAR - THEN WHAT,2
HAZEL,1,BALTHAZAR - LOSERS,2
STINA HOLMQUIST,1,JAPANESE BREAKFAST - ORLANDO IN LOVE,2
VICTOR SOLF,1,LITTLE DRAGON - SLUGS OF LOVE,2
ZEFIRE,1,LITTLE DRAGON - TUMBLING DICE,2
TOMMY NEWPORT,1,TOKIO HOTEL - DURCH DEN MONSUN,2
GEORGE THE POET AND MAVERICK SABRE,1,LIZZO - STILL BAD,2
VILLAGERS,1,LOYLE CARNER - COLOURBLIND,2
ANNA HAUSS,1,VENBEE - THIS ONE'S DIFFERENT,2
YUNO,1,KENDRICK LAMAR - LUTHER,2
WESLEY JOSEPH,1,ALICE PHOEBE LOU - THE WORLD ABOVE,2
KAH-LO,1,ALICE PHOEBE LOU - PRETENDER,2
KAINALU,1,ALICE PHOEBE LOU - LOSE MY HEAD,2
DRENS,1,ALICE PHOEBE LOU - THE SURFACE,2
WIKI,1,MAKOLA - THIS IS LONDON,2
KAMASI WASHINGTON EVERYTHING IS RECORDED,1,BLU DETIGER - CUT ME DOWN,2
BAD BUNNY,1,BULLY - CHANGE YOUR MIND,2
KATY J PEARSON,1,THE TING TINGS - SHUT UP AND LET ME GO,2
CHILDCARE,1,THE TING TINGS - THAT'S NOT MY NAME,2
DIDO,1,POWFU FT. CODY LAWLESS - WALK ON WINE,2
LISER,1,MILKSHAKES IN THE VALLEY - WALK ON WINE,2
LANIKAI,1,FUTUREBAE - LMAA,2
VIJI,1,BEIRUT - NO NO NO,2
NINJA KIDSOUL,1,KAWALA - CIRCULAR MOTION,2
MIA WRAY,1,THE ASTEROIDS GALAXY TOUR - HEART ATTACK,2
LOW HUMMER,1,JAMIE T - SHEILA,2
SOFTEE,1,MY UGLY CLEMENTINE - WOULD DO IT AGAIN,2
HORST WEGENER,1,MY UGLY CLEMENTINE - FEET UP,2
HALLER,1,KING KRULE - EASY EASY,2
COSMO'S MIDNIGHT,1,CAPITAL CITIES - SAFE AND SOUND,2
KAI,1,FLORENCE + THE MACHINE - WHAT KIND OF MAN,2
ELI PREISS,1,FLORENCE + THE MACHINE - DOG DAYS ARE OVER,2
HEARTWORMS,1,FLORENCE + THE MACHINE - RABBIT HEART,2
LOUS AND THE YAKUZA,1,FLORENCE + THE MACHINE - YOU'VE GOT THE LOVE,2
JJ,1,K-OS - CRABBUCKIT,2
MIKE NASA,1,AYO - DOWN ON MY KNEES,2
JOYCE WRICE,1,COACH PARTY - JULY,2
MOMMA,1,ST. VINCENT - DIGITAL WITNESS,2
STANOVSKY,1,ST. VINCENT - CRUEL,2
TÓKE,1,MINE - BAUM,2
LONGUS MONGUS,1,MINE - NICHTS IST UMSONST,2
HISTORY OF SUGAR,1,MINE - ELEFANT,2
IVY SOLE,1,MINE - UNFALL,2
FRUM,1,AURORA - RUNNING WITH THE WOLVES,2
MASKED WOLF,1,AURORA - SOME TYPE OF SKIN,2
ANNE SUU,1,BRYCE DESSNER - ANY LOVE OF ANY KIND,2
MÅNESKIN,1,JOHNNY KULO - I ALREADY KNEW,2
ISLAND,1,MAECKES - SWIMMINGPOOLAUGEN,2
MIRADOR,1,LNA - DOUBLE-CHECK,2
HARRY DEAN LEWIS,1,LNA - CAR,2
JOE TRAXLER,1,LNA - WANT WANT,2
NEON NEET,1,JISKA - DOUBLE-CHECK,2
FIRST AID KIT,1,FRANC MOODY - DAYDREAMING,2
ISLAND FOX,1,OLIVIA DEAN - TOUCHING TOES,2
MOSS KENA,1,NOTHING BUT THIEVES - OH NO :: HE SAID WHAT?,2
YUNG GRAVY,1,AYELLE - TITANIC,2
WE INVENTED PARIS,1,MADSEN - DU SCHREIBST GESCHICHTE,2
MARO,1,MATILDA MANN - FANTASNEEZE,2
MAVERICK SABRE,1,KLLO - AFFECTION,2
ELENA STERI,1,YUNGBLUD - HATED,2
TUVABAND,1,KAYTRANADA - LOVER/FRIEND,2
AGES AND AGES,1,EDITORS - MUNICH,2
LLUSION,1,BOYWITHUKE - TOXIC,2
DENNIS LLOYD,1,BILLY TALENT - SURRENDER,2
ROSA LEE LUNA,1,BILLY TALENT - FALLEN LEAVES,2
BROTHERS OF SANTA CLAUS,1,BILLY TALENT - RED FLAG,2
FRANKIE COSMOS,1,"SOLOMUN - FEELS LIKE A JUNGLE, PT. 1",2
WILLIAM FITZSIMMONS,1,ALBIN LEE MELDAU - I NEED YOUR LOVE,2
SCOTCH,1,MS MR - CRIMINALS,2
WATER,1,FAZERDAZE - SOFT POWER,2
DANGER DAN,1,FAZERDAZE - A THOUSAND YEARS,2
LAMBCHOP,1,"ED SHEERAN - YOU NEED ME, I DON'T NEED YOU",2
ORBIT,1,ED SHEERAN - I SEE FIRE,2
MILES BONY,1,ED SHEERAN - A LITTLE MORE,2
WOODEN PEAK,1,SWITCHOTR - MORE THAN THAT,2
CHARLOTTE BRANDI,1,EVERYTHING EVERYTHING - THE END OF THE CONTENDER,2
THE UNDERCOVER DREAM LOVERS WITH DEADMEN,1,EVERYTHING EVERYTHING - DISTANT PAST,2
KOMMODE,1,EVERYTHING EVERYTHING - COLD REACTOR,2
EMMA BALE,1,EVERYTHING EVERYTHING - REGRET,2
ELDERBROOK,1,IN THE VALLEY BELOW - PEACHES,2
MATIJA,1,IN THE VALLEY BELOW - NEVERMINDERS,2
AZEKEL,1,ALT-J - FITZPLEASURE,2
JADA KINGDOM,1,LIE NING - GOOD GOOD,2
OSCAR LANG,1,PASSION PIT - LITTLE SECRETS,2
KÖLSCH,1,OSKA - THE FINAL STRAW,2
WILEY,1,BROODS - BRIDGES,2
STEFFLON DON,1,TEGAN AND SARA - WALKING WITH A GHOST,2
BOU,1,PLACEBO - TOO MANY FRIENDS,2
GENE,1,FREEKIND - CARRY YOU,2
,,BEN HOWARD - KEEP YOUR HEAD UP,2
,,BEN HOWARD - THE FEAR,2
,,OH WONDER - DRIVE,2
,,KARIN ANN - I DON'T BELIEVE IN GOD,2
,,MAYBERG - HILFERUF,2
,,MAYBERG - DER NEUE STIL MEINER GENERATION,2
,,PVRIS - EVERGREEN,2
,,GIGI PEREZ - SAILOR SONG,2
,,JESHI - SAINT OR SINNER,2
,,FONTAINES D.C - STARBURSTER,2
,,FONTAINES D.C - BUG,2
,,IAN O'BRIEN-DOCKER - TOTALLY ALRIGHT,2
,,UNKNOWN MORTAL ORCHESTRA - THAT LIFE,2
,,VYKA - DIGITAL WARS,2
,,GOOD CHARLOTTE - LIFESTYLES OF THE RICH & FAMOUS,2
,,BABY TATE - FEEDBACK,2
,,M.I.A - BAD GIRLS,2
,,THE NATIONAL - FAKE EMPIRE,2
,,TRISTAN BRUSCH - DU WARTEST,2
,,THE NEIGHBOURHOOD - SWEATER WEATHER,2
,,ARXX - LIKE HELL,2
,,ROMY - I'M ON YOUR TEAM,2
,,TWENTY ONE PILOTS - THE CONTRACT,2
,,ARKELLS - LEATHER JACKET,2
,,BAC - ALLES SCHON GESEHEN,2
,,VACATIONS - SLOW MOTION,2
,,LISA - NEW WOMAN,2
,,THE KILLERS - WHEN YOU WERE YOUNG,2
,,WARPAINT - LOVE IS TO DIE,2
,,NIA ARCHIVES - CROWDED ROOMZ,2
,,LOKØY - BOTH EYES,2
,,SAFARIO - BOTH EYES,2
,,AZE - SNEAKY LINK,2
,,FUFFIFUFZICH - FEEL ZU SPÄT,2
,,FUFFIFUFZICH - ICH LIEBE DICH EVTL FÜR IMMER,2
,,NOSOYO - FEEL THE SAME,2
,,SUPERSHY - KEEP IT RISING,2
,,YARD ACT - WE MAKE HITS,2
,,TEMS - ME & U,2
,,ACTION BRONSON - ACTIN CRAZY,2
,,ACTION BRONSON - BABY BLUE,2
,,ODEAL - YOU'RE STUCK,2
,,SYML - CAREFUL,2
,,SYML - BASEMENT BEDS,2
,,ELIS NOA - SEITDEM DU SAGST ES IST VORBEI,2
,,WHITNEY - DARLING,2
,,ELECTRIC YOUTH - ARAWA,2
,,LEVIN LIAM - FÜR DICH DA,2
,,FOSTER THE PEOPLE - PUMPED UP KICKS,2
,,UKIYO - CTRL ALT DELETE,2
,,ŪLA - CTRL ALT DELETE,2
,,JUPITER JONES - RENNEN + STOLPERN,2
,,AZEALIA BANKS - 212,2
,,LAZY JAY - 212,2
,,DOMINIC FIKE - SUNBURN,2
,,DOMINIC FIKE - ANT PILE,2
,,LAURA LEE - TOUGH LOVE PARADIGM,2
,,THE JETTES - TOUGH LOVE PARADIGM,2
,,JOHN GLACIER - OCEAN STEPPIN',2
,,CHANCE THE RAPPER - BABY BLUE,2
,,RENEÉ RAPP - NOT MY FAULT,2
,,MEGAN THEE STALLION - NOT MY FAULT,2
,,THE WHITE STRIPES - HARDEST BUTTON TO BUTTON,2
,,MARTERIA - SO PERFEKT,2
,,MARTERIA - KIDS,2
,,MARTERIA - ENDBOSS,2
,,LEILA - LOVE THE GAME,2
,,I LOVE MAKONNEN - TUESDAY,2
,,MARIA BASEL - DEEPER THAN YOU KNOW,2
,,VIRGINIA JETZT! - DAS GANZ NORMALE LEBEN,2
,,SUNSICK - BURNT FEET,2
,,JOSÉ GONZALEZ - HEARTBEATS,2
,,TROPICS - RAPTURE,2
,,SUGABABES - ABOUT YOU NOW,2
,,KOSHEEN - CATCH,2
,,SNØW - WELCOME TO MY WORLD,2
,,TOVE LO - HEAT,2
,,MAYA JANE COLES - MONDAY MOOD,2
,,ERICSON - HAUSNUMMER_16_V7,2
,,THE XX - CRYSTALIZED,2
,,FRISKA VILJOR - ARPEGGIO,2
,,LIME CORDIALE - IMPOSTER SYNDROME,2
,,DEKKER - I WON'T,2
,,DEE HOLT - FELL IN LOVE AT SCHOOL,2
,,TAI VERDES - SUNSET,2
,,GRENTPEREZ - ROOM FOR YOU,2
,,HUND - GEH NACH HAUSE,2
,,KOBRAKASINO - GEH NACH HAUSE,2
,,"GET WELL SOON - ROLAND, I FEEL YOU",2
,,LISL - A LITTLE LOST,2
,,OLIVIA RODRIGO - BAD IDEA RIGHT?,2
,,SIMPLE PLAN - WHEN I'M GONE,2
,,SIMPLE PLAN - WELCOME TO MY LIFE,2
,,HONEYMOAN - SHOW YOU OFF,2
,,BEN BÖHMER - HIDING,2
,,KYNSY - ELEPHANT IN THE ROOM,2
,,WHOISWELANSKI - WAS ICH HÖREN WILL,2
,,FELUKAH - DANGER,2
,,CRYSTAL FIGHTERS - MANIFEST,2
,,CRYSTAL FIGHTERS - AT HOME,2
,,HOLLY HUMBERSTONE - DIVING,2
,,BLOOM TWINS - PRETTY IN PINK,2
,,SOPHIE ELLIS-BEXTOR - GROOVEJET - IF THIS AIN'T LOVE,2
,,INJI - BELLYDANCING,2
,,CAROLINE POLACHEK BLOOD ORANGE - THE FIELD,2
,,THE DURUTTI COLUMN - THE FIELD,2
,,DANIE TARIQ AL-SABIR - THE FIELD,2
,,UFFIE - POP THE GLOCK,2
,,MOLLY MOORE - BATMAN & ROBIN,2
,,NAND - 22 UHR,2
,,THE RAVEONETTES - ATTACK OF THE GHOST RIDERS,2
,,BOYGENIUS - NOT STRONG ENOUGH,2
,,SPILLER - GROOVEJET - IF THIS AIN'T LOVE,2
,,CATFISH AND THE BOTTLEMEN - KATHLEEN,2
,,MAX - STRINGS,2
,,BAZZI - STRINGS,2
,,JOY ANONYMOUS - JOY OVERCOME,2
,,PATRICE - SOUL STORM,2
,,SAY LOU LOU - NOTHING BUT A HEARTBEAT,2
,,HOLOW - CHEMICALS,2
,,MAX GREEN - CHEMICALS,2
,,DILLON - THIRTEEN THIRTYFIVE,2
,,BLEACHERS - TINY MOVES,2
,,SUMMER WALKER - YOU'RE STUCK,2
,,TENTENDO - FIND MY WAY,2
,,ANNALISA FERNANDEZ - FIND MY WAY,2
,,JUPITER FLYNN - ANOTHER SAD SONG,2
,,JUPITER FLYNN - MONSTERS & MEN,2
,,JUPITER FLYNN - MISUNDERSTANDING,2
,,DEVIN MORRISON - NOBODY CHASE ME,2
,,THE SNUTS - DREAMS,2
,,HALF MOON RUN - FULL CIRCLE,2
,,FALL OUT BOY - THNKS FR TH MMRS,2
,,ANDERSON. PAAK - NO CAP,2
,,BEA AND HER BUSINESS - RICH,2
,,BRANKO AND JAY PRINCE - SLIDE,2
,,SALOMEA - TWIRL UP,2
,,THE HOOSIERS - WORRIED ABOUT RAY,2
,,MXMTOON - QUEEN,2
,,TIAVO - IMMER SOMMER,2
,,FYE - PEACHES,2
,,FENNEK - PEACHES,2
,,PERRIN - THE HILLS,2
,,JEAN CASTEL - ISN'T IT SOMETHING,2
,,ROCHELLE JORDAN - LOVER/FRIEND,2
,,WILLOW PARLO - 2002,2
,,WILLOW PARLO - MY FATHER'S EYES,2
,,WILLOW PARLO - CAN'T GET ENOUGH,2
,,MY CHEMICAL ROMANCE - HELENA,2
,,MY CHEMICAL ROMANCE - TEENAGERS,2
,,THE FRATELLIS - CHELSEA DAGGER,2
,,WHITE LIES - TO LOSE MY LIFE,2
,,UCHE YARA - GOLDEN DAYS,2
,,UCHE YARA - SOPHIE,2
,,MIA MORGAN - MITTEN IN DEN MASSEN,2
,,THE REGRETTES - DUMMY,2
,,YUNG BAE - TOO COOL TO FEEL THIS LONELY,2
,,FELLY - TOO COOL TO FEEL THIS LONELY,2
,,KHARY - TOO COOL TO FEEL THIS LONELY,2
,,LOUANE - IN THE BUSINESS,2
,,SUKI WATERHOUSE - OMG,2
,,SAINTÉ - SAINT OR SINNER,2
,,"CHLOE QISHA - SEX, DRUGS & EXISTENTIAL DREAD",2
,,PAOLO CONTE - VIA CON ME,2
,,PALE WAVES - GLASGOW,2
,,PACO - BODY SHOP.,2
,,ZAZ - LES PASSANTS,2
,,POLAR NOIR - IS IT OVER NOW?,2
,,KLEERUP - WITH EVERY HEARTBEAT,2
,,AUDREY NUNA - TOP AGAIN,2
,,ALLIE X - GALINA,2
,,PUP - WRECK MY LIFE,2
,,ELBOW - GROUNDS FOR DIVORCE,2
,,KATHA PAUER - SO BIN ICH HALT / BLABLABLA,2
,,SOAK - JUST STAND THERE,2
,,LUKE SITAL-SINGH - NOTHING STAYS THE SAME,2
,,AMI WARNING - BIN NOCH WACH...WO BIST DU?,2
,,JENNY WILSON - LET MY SHOES LEAD ME FORWARD,2
,,MUROKI - LOVE COCOON,2
